event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,market_id,market_sv,odd_id,selection,line,price,odd_status,is_main_bet
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532586,LA Rams (-11.5),-11.5,2.4,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532585,NY Giants (+10.5),-10.5,1.5556,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532588,LA Rams (-12.5),-12.5,2.5,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532587,NY Giants (+11.5),-11.5,1.5264,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532589,NY Giants (+12.5),-12.5,1.5,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532605,LA Rams (-2.5),-2.5,1.3847,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425532606,NY Giants (+2.5),-2.5,2.85,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425587662,LA Rams (-9),-9,2.05,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607887,LA Rams (-10),-10,2.2,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425587663,NY Giants (+9),-9,1.6897,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607889,LA Rams (-11),-11,2.4,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607888,NY Giants (+10),-10,1.625,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607891,LA Rams (-12),-12,2.5,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607890,NY Giants (+11),-11,1.5264,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607893,LA Rams (-13),-13,2.6,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607892,NY Giants (+12),-12,1.5,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607894,NY Giants (+13),-13,1.4546,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607903,LA Rams (-3),-3,1.4546,0,False
16514244,LA Rams vs. NY Giants,2026-09-22T00:15:00Z,spread,Handicap (inclus prolongations),223,70799,1568863642,-8.5,4425607904,NY Giants (+3),-3,2.6,0,False
